"sku","sales_channel","amount"
"NA_AM_TCSG180X360","purelinen","270.0000"
"NA_AM_TCSG180X360","linenthings","690.0000"
"NA_AM_TCSG180X400","purelinen","310.0000"
"NA_AM_TCSG180X400","linenthings","730.0000"
"NA_AM_TCSG200D","purelinen","160.0000"
"NA_AM_TCSG200D","linenthings","320.0000"
"NA_AM_TCSG220D","purelinen","235.0000"
"NA_AM_TCSG220D","linenthings","570.0000"
"NA_AM_TCT180D","purelinen","195.0000"
"NA_AM_TCT180D","linenthings","300.0000"
"NA_AM_TCT180X180","purelinen","145.0000"
"NA_AM_TCT180X180","linenthings","530.0000"
"NA_AM_TCT180X250","purelinen","155.0000"
"NA_AM_TCT180X250","linenthings","570.0000"
"NA_AM_TCT180X280","purelinen","210.0000"
"NA_AM_TCT180X280","linenthings","610.0000"
"NA_AM_TCT180X320","purelinen","240.0000"
"NA_AM_TCT180X320","linenthings","650.0000"
"NA_AM_TCT180X360","purelinen","270.0000"
"NA_AM_TCT180X360","linenthings","690.0000"
"NA_AM_TCT180X400","purelinen","310.0000"
"NA_AM_TCT180X400","linenthings","730.0000"
"NA_AM_TCT200D","purelinen","160.0000"
"NA_AM_TCT200D","linenthings","320.0000"
"NA_AM_TCT220D","purelinen","235.0000"
"NA_AM_TCT220D","linenthings","570.0000"
"NA_A_TCC180x500","purelinen","290.0000"
"NA_A_TCC180x500","linenthings","800.0000"
"NA_A_TCCd270","purelinen","190.0000"
"NA_A_TCCd270","linenthings","490.0000"
"NA_A_TCN180x500","purelinen","290.0000"
"NA_A_TCN180x500","linenthings","800.0000"
"NA_A_TCNd270","purelinen","190.0000"
"NA_A_TCNd270","linenthings","490.0000"
"NA_A_TCRSB270","purelinen","250.0000"
"NA_A_TCRSB270","linenthings","490.0000"
"NA_A_TCSBd270","purelinen","190.0000"
"NA_A_TCSBd270","linenthings","490.0000"
"NA_A_TCSG180x500","purelinen","290.0000"
"NA_A_TCSG180x500","linenthings","800.0000"
"NA_A_TCSGd270","purelinen","190.0000"
"NA_A_TCSGd270","linenthings","490.0000"
"NA_A_TCSK180x500","purelinen","290.0000"
"NA_A_TCSK180x500","linenthings","800.0000"
"NA_A_TCT180x500","purelinen","290.0000"
"NA_A_TCT180x500","linenthings","800.0000"
"NA_A_TCTd270","purelinen","190.0000"
"NA_A_TCTd270","linenthings","490.0000"
"NA_B","purelinen",NULL
"NA_B","linenthings",NULL
"NA_BERTHA","purelinen",NULL
"NA_BERTHA","linenthings",NULL
"NA_BER_NABB","purelinen","12.0000"
"NA_BER_NABB","linenthings","40.0000"
"NA_BER_NABI","purelinen","12.0000"
"NA_BER_NABI","linenthings","40.0000"
"NA_BER_NABR","purelinen","12.0000"
"NA_BER_NABR","linenthings","40.0000"
"NA_BER_TCB180x180","purelinen","110.0000"
"NA_BER_TCB180x180","linenthings","240.0000"
"NA_BER_TCB180x280","purelinen","150.0000"
"NA_BER_TCB180x280","linenthings","265.0000"
"NA_BER_TCB180x320","purelinen","170.0000"
"NA_BER_TCB180x320","linenthings","290.0000"
"NA_BER_TCB180x350","purelinen","190.0000"
"NA_BER_TCB180x350","linenthings","315.0000"
"NA_BER_TCI180x180","purelinen","110.0000"
"NA_BER_TCI180x180","linenthings","240.0000"
"NA_BER_TCI180x280","purelinen","150.0000"
"NA_BER_TCI180x280","linenthings","265.0000"
"NA_BER_TCI180x320","purelinen","170.0000"
"NA_BER_TCI180x320","linenthings","290.0000"
"NA_BER_TCI180x350","purelinen","190.0000"
"NA_BER_TCI180x350","linenthings","315.0000"
"NA_BER_TCR180x180","purelinen","110.0000"
"NA_BER_TCR180x180","linenthings","240.0000"
"NA_BER_TCR180x280","purelinen","150.0000"
"NA_BER_TCR180x280","linenthings","265.0000"
"NA_BER_TCR180x320","purelinen","170.0000"
"NA_BER_TCR180x320","linenthings","290.0000"
"NA_BER_TCR180x360","purelinen","190.0000"
"NA_BER_TCR180x360","linenthings","315.0000"
"NA_BNN","linenthings","160.0000"
"NA_B_CB12","purelinen","6.0000"
"NA_B_CB12","linenthings","12.0000"
"NA_B_CN12","purelinen","6.0000"
"NA_B_CN12","linenthings","12.0000"
"NA_B_CNOY22","purelinen","8.0000"
"NA_B_CNOY22","linenthings","20.0000"
"NA_B_COW12","purelinen","6.0000"
"NA_B_COW12","linenthings","12.0000"
"NA_B_NAB40","purelinen","7.5000"
"NA_B_NAB45","purelinen","9.0000"
"NA_B_NAB45","linenthings","40.0000"
"NA_B_NAB50","purelinen","12.0000"
"NA_B_NAB50","linenthings","50.0000"
"NA_B_NAB60","purelinen","14.0000"
"NA_B_NAB60","linenthings","60.0000"
"NA_B_NAN40","purelinen","7.5000"
"NA_B_NAN45","purelinen","9.0000"
"NA_B_NAN45","linenthings","40.0000"
"NA_B_NAN60","purelinen","14.0000"
"NA_B_NAN60","linenthings","60.0000"
"NA_B_NASN50","purelinen","12.0000"
"NA_B_NASN50","linenthings","50.0000"
"NA_B_NAW40","purelinen","7.5000"
"NA_B_NAW45","purelinen","12.0000"
"NA_B_NAW45","linenthings","40.0000"
"NA_B_NAW50","purelinen","15.0000"
"NA_B_NAW50","linenthings","50.0000"
"NA_B_NAW60","purelinen","14.0000"
"NA_B_NAW60","linenthings","60.0000"
"NA_B_PMB","purelinen","9.0000"
"NA_B_PMB","linenthings","40.0000"
"NA_B_PMSN","purelinen","9.0000"
"NA_B_PMSN","linenthings","40.0000"
"NA_B_PMW","purelinen","9.0000"
"NA_B_PMW","linenthings","40.0000"
"NA_B_RB","purelinen","40.0000"
"NA_B_RB","linenthings","90.0000"
"NA_B_RUSN180","purelinen","40.0000"
"NA_B_RUSN180","linenthings","90.0000"
"NA_B_RUW180","purelinen","40.0000"
"NA_B_RUW180","linenthings","90.0000"
"NA_B_TC150x270","linenthings","800.0000"
"NA_B_TC180X265","linenthings","440.0000"
"NA_B_TCB180","purelinen","120.0000"
"NA_B_TCB180","linenthings","300.0000"
"NA_B_TCB250","purelinen","140.0000"
"NA_B_TCB250","linenthings","400.0000"
"NA_B_TCB280","purelinen","160.0000"
"NA_B_TCB280","linenthings","450.0000"
"NA_B_TCB320","purelinen","210.0000"
"NA_B_TCB320","linenthings","650.0000"
"NA_B_TCB320.","purelinen","190.0000"
"NA_B_TCB320.","linenthings","480.0000"
"NA_B_TCB400","purelinen","230.0000"
"NA_B_TCB400","linenthings","700.0000"
"NA_B_TCB500","purelinen","500.0000"
"NA_B_TCB500","linenthings","800.0000"
"NA_B_TCBR180","purelinen","120.0000"
"NA_B_TCBR180","linenthings","300.0000"
"NA_B_TCBR200","purelinen","140.0000"
"NA_B_TCBR200","linenthings","320.0000"
"NA_B_TCBR220","purelinen","160.0000"
"NA_B_TCBR220","linenthings","350.0000"
"NA_B_TCBR270","purelinen","160.0000"
"NA_B_TCBR270","linenthings","490.0000"
"NA_B_TCN500","purelinen","500.0000"
"NA_B_TCN500","linenthings","800.0000"
"NA_B_TCNR180","purelinen","120.0000"
"NA_B_TCNR180","linenthings","290.0000"
"NA_B_TCSN180","purelinen","120.0000"
"NA_B_TCSN180","linenthings","300.0000"
"NA_B_TCSN250","purelinen","140.0000"
"NA_B_TCSN250","linenthings","400.0000"
"NA_B_TCSN280","purelinen","160.0000"
"NA_B_TCSN280","linenthings","450.0000"
"NA_B_TCSN320","purelinen","190.0000"
"NA_B_TCSN320","linenthings","590.0000"
"NA_B_TCSN360","purelinen","210.0000"
"NA_B_TCSN360","linenthings","650.0000"
"NA_B_TCSN400","purelinen","230.0000"
"NA_B_TCSN400","linenthings","700.0000"
"NA_B_TCSNR180","purelinen","120.0000"
"NA_B_TCSNR180","linenthings","300.0000"
"NA_B_TCSNR200","purelinen","120.0000"
"NA_B_TCSNR200","linenthings","320.0000"
"NA_B_TCSNR220","purelinen","140.0000"
"NA_B_TCSNR220","linenthings","350.0000"
"NA_B_TCSNR270","purelinen","140.0000"
"NA_B_TCSNR270","linenthings","490.0000"
"NA_B_TCW180","purelinen","120.0000"
"NA_B_TCW180","linenthings","300.0000"
"NA_B_TCW250","purelinen","145.0000"
"NA_B_TCW250","linenthings","400.0000"
"NA_B_TCW280","purelinen","175.0000"
"NA_B_TCW280","linenthings","450.0000"
"NA_B_TCW320","purelinen","190.0000"
"NA_B_TCW320","linenthings","590.0000"
"NA_B_TCW360","purelinen","210.0000"
"NA_B_TCW360","linenthings","650.0000"
"NA_B_TCW400","purelinen","230.0000"
"NA_B_TCW400","linenthings","700.0000"
"NA_B_TCWR180","purelinen","120.0000"
"NA_B_TCWR180","linenthings","300.0000"
"NA_B_TCWR200","purelinen","140.0000"
"NA_B_TCWR200","linenthings","320.0000"
"NA_B_TCWR220","purelinen","160.0000"
"NA_B_TCWR220","linenthings","350.0000"
"NA_B_TCWR270","purelinen","140.0000"
"NA_B_TCWR270","linenthings","490.0000"
"NA_CAG","purelinen",NULL
"NA_CAG","linenthings",NULL
"NA_CAG_NAO45X45","purelinen","10.0000"
"NA_CAG_NAO45X45","linenthings","40.0000"
"NA_CAG_NAP45X45","purelinen","10.0000"
"NA_CAG_NAP45X45","linenthings","40.0000"
"NA_CAG_NAPB42X42","purelinen","10.0000"
"NA_CAG_NAPB42X42","linenthings","40.0000"
"NA_CAG_NARP45X45","purelinen","10.0000"
"NA_CAG_NARP45X45","linenthings","40.0000"
"NA_CAG_NARQ45X45","purelinen","10.0000"
"NA_CAG_NARQ45X45","linenthings","40.0000"
"NA_CAG_NAS45X45","purelinen","10.0000"
"NA_CAG_NAS45X45","linenthings","40.0000"
"NA_CAG_NAW45X45","purelinen","10.0000"
"NA_CAG_NAW45X45","linenthings","40.0000"
"NA_CAG_RUO42X180","purelinen","40.0000"
"NA_CAG_RUO42X180","linenthings","140.0000"
"NA_CAG_RUO42X220","purelinen","50.0000"
"NA_CAG_RUO42X220","linenthings","160.0000"
"NA_CAG_RUP42X180","purelinen","40.0000"
"NA_CAG_RUP42X180","linenthings","140.0000"
"NA_CAG_RUP42X220","purelinen","50.0000"
"NA_CAG_RUP42X220","linenthings","160.0000"
"NA_CAG_RUPB42X180","purelinen","40.0000"
"NA_CAG_RUPB42X180","linenthings","140.0000"
"NA_CAG_RUPB42X220","purelinen","50.0000"
"NA_CAG_RUPB42X220","linenthings","160.0000"
"NA_CAG_RURP42X180","purelinen","40.0000"
"NA_CAG_RURP42X180","linenthings","140.0000"
"NA_CAG_RURP42X220","purelinen","50.0000"
"NA_CAG_RURP42X220","linenthings","160.0000"
"NA_CAG_RURQ42X180","purelinen","40.0000"
"NA_CAG_RURQ42X180","linenthings","140.0000"
"NA_CAG_RURQ42X220","purelinen","50.0000"
"NA_CAG_RURQ42X220","linenthings","160.0000"
"NA_CAG_RUS42X180","purelinen","40.0000"
"NA_CAG_RUS42X180","linenthings","140.0000"
"NA_CAG_RUS42X20","purelinen","50.0000"
"NA_CAG_RUS42X20","linenthings","160.0000"
"NA_CAG_RUW42X180","purelinen","40.0000"
"NA_CAG_RUW42X180","linenthings","140.0000"
"NA_CAG_RUW42X220","purelinen","50.0000"
"NA_CAG_RUW42X220","linenthings","160.0000"
"NA_CC","purelinen",NULL
"NA_CC","linenthings",NULL
"NA_CC_NAB","linenthings","20.0000"
"NA_CC_NAN","linenthings","20.0000"
"NA_CC_TCB180","purelinen","45.0000"
"NA_CC_TCB180","linenthings","110.0000"
"NA_CC_TCB200","purelinen","60.0000"
"NA_CC_TCB200","linenthings","125.0000"
"NA_CC_TCB300","purelinen","70.0000"
"NA_CC_TCB300","linenthings","170.0000"
"NA_CC_TCN180","purelinen","45.0000"
"NA_CC_TCN180","linenthings","110.0000"
"NA_CC_TCN200","purelinen","50.0000"
"NA_CC_TCN200","linenthings","125.0000"
"NA_CC_TCN280","purelinen","65.0000"
"NA_CC_TCN280","linenthings","160.0000"
"NA_CC_TCN300","purelinen","70.0000"
"NA_CC_TCN300","linenthings","170.0000"
"NA_CC_TCR150","purelinen","40.0000"
"NA_CC_TCR150","linenthings","100.0000"
"NA_CC_TCR180","purelinen","45.0000"
"NA_CC_TCR180","linenthings","110.0000"
"NA_CC_TCR200","purelinen","50.0000"
"NA_CC_TCR200","linenthings","125.0000"
"NA_CC_TCR250","purelinen","60.0000"
"NA_CC_TCR250","linenthings","145.0000"
"NA_CC_TCR280","purelinen","65.0000"
"NA_CC_TCR280","linenthings","160.0000"
"NA_CC_TCR300","purelinen","70.0000"
"NA_CC_TCR300","linenthings","170.0000"
"NA_CN_B","purelinen","9.0000"
"NA_CN_D","purelinen","12.0000"
"NA_CN_HB","purelinen","9.0000"
"NA_CN_HUGO","purelinen","9.0000"
"NA_CN_IS","purelinen","9.0000"
"NA_CN_LOGO","purelinen","9.0000"
"NA_CN_RIGA","purelinen","9.0000"
"NA_CN_SB","purelinen","9.0000"
"NA_D ","purelinen",NULL
"NA_D ","linenthings",NULL
"NA_D _NAW50","purelinen","29.0000"
"NA_D _NAW50","linenthings","50.0000"
"NA_D _TCW180","purelinen","205.0000"
"NA_D _TCW180","linenthings","500.0000"
"NA_D _TCW250","purelinen","250.0000"
"NA_D _TCW250","linenthings","600.0000"
"NA_D _TCW280","purelinen","265.0000"
"NA_D _TCW280","linenthings","700.0000"
"NA_D _TCW320","purelinen","300.0000"
"NA_D _TCW320","linenthings","800.0000"
"NA_DOST_TCW180X180","purelinen","110.0000"
"NA_DOST_TCW180X180","linenthings","450.0000"
"NA_DOTS","purelinen",NULL
"NA_DOTS","linenthings",NULL
"NA_DOTS_NAB50X50","purelinen","9.0000"
"NA_DOTS_NAB50X50","linenthings","40.0000"
"NA_DOTS_NAN50X50","purelinen","9.0000"
"NA_DOTS_NAN50X50","linenthings","40.0000"
"NA_DOTS_NAW50X50","purelinen","9.0000"
"NA_DOTS_NAW50X50","linenthings","40.0000"
"NA_DOTS_PMB30X50","purelinen","9.0000"
"NA_DOTS_PMB30X50","linenthings","40.0000"
"NA_DOTS_PMN30X50","purelinen","9.0000"
"NA_DOTS_PMN30X50","linenthings","40.0000"
"NA_DOTS_PMW30X50","purelinen","9.0000"
"NA_DOTS_PMW30X50","linenthings","40.0000"
"NA_DOTS_RUB50X180","purelinen","30.0000"
"NA_DOTS_RUB50X180","linenthings","190.0000"
"NA_DOTS_RUN50X180","purelinen","30.0000"
"NA_DOTS_RUN50X180","linenthings","190.0000"
"NA_DOTS_RUW50X180","purelinen","30.0000"
"NA_DOTS_RUW50X180","linenthings","190.0000"
"NA_DOTS_TCB180D","purelinen","165.0000"
"NA_DOTS_TCB180D","linenthings","319.0000"
"NA_DOTS_TCB180X180","purelinen","110.0000"
"NA_DOTS_TCB180X180","linenthings","450.0000"
"NA_DOTS_TCB180X250","purelinen","185.0000"
"NA_DOTS_TCB180X250","linenthings","600.0000"
"NA_DOTS_TCB180X280","purelinen","155.0000"
"NA_DOTS_TCB180X280","linenthings","650.0000"
"NA_DOTS_TCB180X320","purelinen","169.0000"
"NA_DOTS_TCB180X320","linenthings","750.0000"
"NA_DOTS_TCB180X360","purelinen","189.0000"
"NA_DOTS_TCB180X360","linenthings","850.0000"
"NA_DOTS_TCB180X400","purelinen","195.0000"
"NA_DOTS_TCB180X400","linenthings","950.0000"
"NA_DOTS_TCB200D","purelinen","130.0000"
"NA_DOTS_TCB200D","linenthings","500.0000"
"NA_DOTS_TCB220D","purelinen","150.0000"
"NA_DOTS_TCB220D","linenthings","550.0000"
"NA_DOTS_TCN180D","purelinen","165.0000"
"NA_DOTS_TCN180D","linenthings","450.0000"
"NA_DOTS_TCN180X180","purelinen","110.0000"
"NA_DOTS_TCN180X180","linenthings","450.0000"
"NA_DOTS_TCN180X250","purelinen","185.0000"
"NA_DOTS_TCN180X250","linenthings","600.0000"
"NA_DOTS_TCN180X280","purelinen","155.0000"
"NA_DOTS_TCN180X280","linenthings","650.0000"
"NA_DOTS_TCN180X320","purelinen","169.0000"
"NA_DOTS_TCN180X320","linenthings","750.0000"
"NA_DOTS_TCN180X360","purelinen","189.0000"
"NA_DOTS_TCN180X360","linenthings","850.0000"
"NA_DOTS_TCN180X400","purelinen","195.0000"
"NA_DOTS_TCN180X400","linenthings","950.0000"
"NA_DOTS_TCN200D","purelinen","130.0000"
"NA_DOTS_TCN200D","linenthings","500.0000"
"NA_DOTS_TCN220D","purelinen","150.0000"
"NA_DOTS_TCN220D","linenthings","550.0000"
"NA_DOTS_TCW180D","purelinen","165.0000"
"NA_DOTS_TCW180D","linenthings","450.0000"
"NA_DOTS_TCW180X180","purelinen","110.0000"
"NA_DOTS_TCW180X180","linenthings","450.0000"
"NA_DOTS_TCW180X250","purelinen","185.0000"
"NA_DOTS_TCW180X250","linenthings","600.0000"
"NA_DOTS_TCW180X280","purelinen","155.0000"
"NA_DOTS_TCW180X280","linenthings","650.0000"
"NA_DOTS_TCW180X320","purelinen","169.0000"
"NA_DOTS_TCW180X320","linenthings","750.0000"
"NA_DOTS_TCW180X360","purelinen","189.0000"
"NA_DOTS_TCW180X360","linenthings","850.0000"
"NA_DOTS_TCW180X400","purelinen","195.0000"
"NA_DOTS_TCW180X400","linenthings","950.0000"
"NA_DOTS_TCW200D","purelinen","130.0000"
"NA_DOTS_TCW200D","linenthings","500.0000"
"NA_DOTS_TCW220D","purelinen","150.0000"
"NA_DOTS_TCW220D","linenthings","550.0000"
"NA_D_CNW","purelinen","12.0000"
"NA_D_CNW","linenthings","30.0000"
"NA_D_CNW12","purelinen","8.0000"
"NA_D_CNW12","linenthings","20.0000"
"NA_D_NW45","purelinen","15.0000"
"NA_D_PM","purelinen","25.0000"
"NA_D_PM","linenthings","50.0000"
"NA_D_RW","purelinen","40.0000"
"NA_D_RW","linenthings","150.0000"
"NA_D_TC500","purelinen","500.0000"
"NA_D_TC500","linenthings","800.0000"
"NA_D_TCDW200","purelinen","200.0000"
"NA_D_TCDW200","linenthings","600.0000"
"NA_D_TCW360","purelinen","350.0000"
"NA_D_TCW360","linenthings","900.0000"
"NA_D_TCWR180","purelinen","159.0000"
"NA_D_TCWR180","linenthings","500.0000"
"NA_ECO","purelinen",NULL
"NA_ECO","linenthings",NULL
"NA_ECO_NAN","purelinen","10.0000"
"NA_ECO_NAN","linenthings","40.0000"
"NA_ECO_NANF","purelinen","10.0000"
"NA_ECO_NANF","linenthings","40.0000"
"NA_ECO_NAW","purelinen","10.0000"
"NA_ECO_NAW","linenthings","40.0000"
"NA_ECO_NAWF","purelinen","10.0000"
"NA_ECO_NAWF","linenthings","40.0000"
"NA_ECO_PMN","purelinen","15.0000"
"NA_ECO_PMN","linenthings","25.0000"
"NA_ECO_PMNF","purelinen","15.0000"
"NA_ECO_PMNF","linenthings","25.0000"
"NA_ECO_PMW","purelinen","15.0000"
"NA_ECO_PMW","linenthings","25.0000"
"NA_ECO_PMWF","purelinen","15.0000"
"NA_ECO_PMWF","linenthings","25.0000"
"NA_ECO_RUN180","purelinen","95.0000"
"NA_ECO_RUN180","linenthings","125.0000"
"NA_ECO_RUN180F","purelinen","95.0000"
"NA_ECO_RUN180F","linenthings","125.0000"
"NA_ECO_RUN180F.","purelinen","95.0000"
"NA_ECO_RUN180F.","linenthings","125.0000"
"NA_ECO_RUN200","purelinen","100.0000"
"NA_ECO_RUN200","linenthings","130.0000"
"NA_ECO_RUN200F","purelinen","100.0000"
"NA_ECO_RUN200F","linenthings","130.0000"
"NA_ECO_RUW180F","purelinen","95.0000"
"NA_ECO_RUW180F","linenthings","125.0000"
"NA_ECO_RUW200","purelinen","100.0000"
"NA_ECO_RUW200","linenthings","130.0000"
"NA_ECO_RUW200F","purelinen","100.0000"
"NA_ECO_RUW200F","linenthings","130.0000"
"NA_ECO_TCN150","purelinen","140.0000"
"NA_ECO_TCN150","linenthings","190.0000"
"NA_ECO_TCN200","purelinen","160.0000"
"NA_ECO_TCN200","linenthings","220.0000"
"NA_ECO_TCN250","purelinen","190.0000"
"NA_ECO_TCN250","linenthings","265.0000"
"NA_ECO_TCN280","purelinen","210.0000"
"NA_ECO_TCN280","linenthings","300.0000"
"NA_ECO_TCN320","purelinen","245.0000"
"NA_ECO_TCN320","linenthings","340.0000"
"NA_ECO_TCN360","purelinen","270.0000"
"NA_ECO_TCN360","linenthings","375.0000"
"NA_ECO_TCN400","purelinen","290.0000"
"NA_ECO_TCN400","linenthings","410.0000"
"NA_ECO_TCW.250","purelinen","190.0000"
"NA_ECO_TCW.250","linenthings","265.0000"
"NA_ECO_TCW150","purelinen","140.0000"
"NA_ECO_TCW150","linenthings","190.0000"
"NA_ECO_TCW200","purelinen","160.0000"
"NA_ECO_TCW200","linenthings","220.0000"
"NA_ECO_TCW250","purelinen","95.0000"
"NA_ECO_TCW250","linenthings","125.0000"
"NA_ECO_TCW280","purelinen","210.0000"
"NA_ECO_TCW280","linenthings","300.0000"
"NA_ECO_TCW320","purelinen","245.0000"
"NA_ECO_TCW320","linenthings","340.0000"
"NA_ECO_TCW360","purelinen","270.0000"
"NA_ECO_TCW360","linenthings","375.0000"
"NA_ECO_TCW400","purelinen","290.0000"
"NA_ECO_TCW400","linenthings","410.0000"
"NA_ES","purelinen",NULL
"NA_ES","linenthings",NULL
"NA_ES_CH45X45","purelinen","12.0000"
"NA_ES_CH45X45","linenthings","40.0000"
"NA_ES_OG45X45","purelinen","12.0000"
"NA_ES_OG45X45","linenthings","40.0000"
"NA_ES_SN45X45","purelinen","12.0000"
"NA_ES_SN45X45","linenthings","40.0000"
"NA_ES_W45X45","purelinen","12.0000"
"NA_ES_W45X45","linenthings","40.0000"
"NA_FME","purelinen",NULL
"NA_FME","linenthings",NULL
"NA_FME_RUN","purelinen","80.0000"
"NA_FME_RUN","linenthings","160.0000"
"NA_FMO","purelinen",NULL
"NA_FMO","linenthings",NULL
"NA_FMO_NAB","purelinen","15.0000"
"NA_FMO_NAB","linenthings","40.0000"
"NA_FMO_NAPB","purelinen","15.0000"
"NA_FMO_NAPB","linenthings","40.0000"
"NA_FMO_NAPP","purelinen","15.0000"
"NA_FMO_NAPP","linenthings","40.0000"
"NA_FMO_RUB","purelinen","80.0000"
"NA_FMO_RUB","linenthings","160.0000"
"NA_FMO_RUPB","purelinen","80.0000"
"NA_FMO_RUPB","linenthings","160.0000"
"NA_FMO_RUPP","purelinen","80.0000"
"NA_FMO_RUPP","linenthings","160.0000"
"NA_FMO_RUR","purelinen","80.0000"
"NA_FMO_RUR","linenthings","160.0000"
"NA_FMO_TCB250","purelinen","300.0000"
"NA_FMO_TCB250","linenthings","600.0000"
"NA_FMO_TCB280","purelinen","350.0000"
"NA_FMO_TCB280","linenthings","700.0000"
"NA_FMO_TCN250","purelinen","300.0000"
"NA_FMO_TCN250","linenthings","600.0000"
"NA_FMO_TCN310","purelinen","400.0000"
"NA_FMO_TCN310","linenthings","800.0000"
"NA_FMO_TCPB170","purelinen","250.0000"
"NA_FMO_TCPB170","linenthings","500.0000"
"NA_FMO_TCPB250","purelinen","300.0000"
"NA_FMO_TCPB250","linenthings","600.0000"
"NA_FMO_TCPB280","purelinen","350.0000"
"NA_FMO_TCPB280","linenthings","700.0000"
"NA_FMO_TCPB310","purelinen","400.0000"
"NA_FMO_TCPB310","linenthings","800.0000"
"NA_FMO_TCPB360","purelinen","450.0000"
"NA_FMO_TCPB360","linenthings","900.0000"
"NA_FMO_TCPP170","purelinen","250.0000"
"NA_FMO_TCPP170","linenthings","500.0000"
"NA_FMO_TCPP250","purelinen","300.0000"
"NA_FMO_TCPP250","linenthings","600.0000"
"NA_FMO_TCPP280","purelinen","350.0000"
"NA_FMO_TCPP280","linenthings","700.0000"
"NA_FMO_TCPP310","purelinen","400.0000"
"NA_FMO_TCPP310","linenthings","800.0000"
"NA_FMO_TCPP360","purelinen","450.0000"
"NA_FMO_TCPP360","linenthings","900.0000"
"NA_HAR","purelinen",NULL
"NA_HAR","linenthings",NULL
"NA_HAR_TC178","purelinen","120.0000"
"NA_HAR_TC178","linenthings","195.0000"
"NA_HAR_TC250","purelinen","150.0000"
"NA_HAR_TC250","linenthings","220.0000"
"NA_HAT_TC350","purelinen","190.0000"
"NA_HAT_TC350","linenthings","350.0000"
"NA_IN_TCC146x250","purelinen","330.0000"
"NA_IN_TCC146x250","linenthings","660.0000"
"NA_IN_TCC200x500","purelinen","690.0000"
"NA_IN_TCC200x500","linenthings","1220.0000"
"NA_IN_TCCI146x250","purelinen","330.0000"
"NA_IN_TCCI146x250","linenthings","660.0000"
"NA_IN_TCI146x280","purelinen","360.0000"
"NA_IN_TCI146x280","linenthings","720.0000"
"NA_IS","purelinen",NULL
"NA_IS","linenthings",NULL
"NA_IS_NACI45","purelinen","12.0000"
"NA_IS_NACI45","linenthings","40.0000"
"NA_IS_NAD45","purelinen","12.0000"
"NA_IS_NAD45","linenthings","40.0000"
"NA_IS_NAN45","purelinen","12.0000"
"NA_IS_NAN45","linenthings","40.0000"
"NA_IS_NAOG45","purelinen","12.0000"
"NA_IS_NAOG45","linenthings","40.0000"
"NA_IS_NAPB45","purelinen","12.0000"
"NA_IS_NAPB45","linenthings","40.0000"
"NA_IS_NASP45","purelinen","12.0000"
"NA_IS_NASP45","linenthings","40.0000"
"NA_IS_NATG45","purelinen","12.0000"
"NA_IS_NATG45","linenthings","40.0000"
"NA_IS_NA_CO45","purelinen","12.0000"
"NA_IS_NA_CO45","linenthings","40.0000"
"NA_IS_TC","purelinen",NULL
"NA_IS_TC","linenthings",NULL
"NA_IS_TCAB146x250","purelinen","330.0000"
"NA_IS_TCAB146x250","linenthings","660.0000"
"NA_IS_TCAB146x280","purelinen","360.0000"
"NA_IS_TCAB146x280","linenthings","720.0000"
"NA_IS_TCAB146x320","purelinen","420.0000"
"NA_IS_TCAB146x320","linenthings","840.0000"
"NA_IS_TCAB146x360","purelinen","460.0000"
"NA_IS_TCAB146x360","linenthings","920.0000"
"NA_IS_TCAB146x400","purelinen","510.0000"
"NA_IS_TCAB146x400","linenthings","1020.0000"
"NA_IS_TCAB146x500","purelinen","610.0000"
"NA_IS_TCAB146x500","linenthings","1220.0000"
"NA_IS_TCAB200x200","purelinen","330.0000"
"NA_IS_TCAB200x200","linenthings","660.0000"
"NA_IS_TCAB200x250","purelinen","380.0000"
"NA_IS_TCAB200x250","linenthings","760.0000"
"NA_IS_TCAB200x280","purelinen","410.0000"
"NA_IS_TCAB200x280","linenthings","820.0000"
"NA_IS_TCAB200x320","purelinen","490.0000"
"NA_IS_TCAB200x320","linenthings","980.0000"
"NA_IS_TCAB200x360","purelinen","530.0000"
"NA_IS_TCAB200x360","linenthings","1060.0000"
"NA_IS_TCAB200x400","purelinen","590.0000"
"NA_IS_TCAB200x400","linenthings","1180.0000"
"NA_IS_TCAB200x500","purelinen","690.0000"
"NA_IS_TCAB200x500","linenthings","1220.0000"
"NA_IS_TCAR146x146","purelinen","230.0000"
"NA_IS_TCAR146x146","linenthings","460.0000"
"NA_IS_TCC146x146","purelinen","230.0000"
"NA_IS_TCC146x146","linenthings","460.0000"
"NA_IS_TCC146x280","purelinen","360.0000"
"NA_IS_TCC146x280","linenthings","720.0000"
"NA_IS_TCC146x320","purelinen","420.0000"
"NA_IS_TCC146x320","linenthings","840.0000"
"NA_IS_TCC146x360","purelinen","460.0000"
"NA_IS_TCC146x360","linenthings","920.0000"
"NA_IS_TCC146x400","purelinen","510.0000"
"NA_IS_TCC146x400","linenthings","1020.0000"
"NA_IS_TCC146x500","purelinen","610.0000"
"NA_IS_TCC146x500","linenthings","1220.0000"
