Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,,,Product Image 1 Url,Product Image 2 Url
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Nutmeg-180x500,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Nutmeg-180x500,Size,TC-Nutmeg-180x500,,,,NA_KLAI_TC-Nutmeg-180x500,,FALSE,TRUE,,,,,,,,,,700,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Ocean-146 X 180,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Ocean-146 X 180,Size,TC-Ocean-146 X 180,,,,NA_KLAI_TC-Ocean-146 X 180,,FALSE,TRUE,,,,,,,,,,300,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Ocean-146 X 250,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Ocean-146 X 250,Size,TC-Ocean-146 X 250,,,,NA_KLAI_TC-Ocean-146 X 250,,FALSE,TRUE,,,,,,,,,,350,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Ocean-146 X 280,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Ocean-146 X 280,Size,TC-Ocean-146 X 280,,,,NA_KLAI_TC-Ocean-146 X 280,,FALSE,TRUE,,,,,,,,,,400,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Ocean-146 X 320,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Ocean-146 X 320,Size,TC-Ocean-146 X 320,,,,NA_KLAI_TC-Ocean-146 X 320,,FALSE,TRUE,,,,,,,,,,490,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Ocean-146 X 360,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Ocean-146 X 360,Size,TC-Ocean-146 X 360,,,,NA_KLAI_TC-Ocean-146 X 360,,FALSE,TRUE,,,,,,,,,,550,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Ocean-146 X 400,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Ocean-146 X 400,Size,TC-Ocean-146 X 400,,,,NA_KLAI_TC-Ocean-146 X 400,,FALSE,TRUE,,,,,,,,,,600,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Ocean-146 X 500,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Ocean-146 X 500,Size,TC-Ocean-146 X 500,,,,NA_KLAI_TC-Ocean-146 X 500,,FALSE,TRUE,,,,,,,,,,700,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Ocean-180x180,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Ocean-180x180,Size,TC-Ocean-180x180,,,,NA_KLAI_TC-Ocean-180x180,,FALSE,TRUE,,,,,,,,,,300,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Ocean-180x250,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Ocean-180x250,Size,TC-Ocean-180x250,,,,NA_KLAI_TC-Ocean-180x250,,FALSE,TRUE,,,,,,,,,,400,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Ocean-180x280,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Ocean-180x280,Size,TC-Ocean-180x280,,,,NA_KLAI_TC-Ocean-180x280,,FALSE,TRUE,,,,,,,,,,450,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Ocean-180x320,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Ocean-180x320,Size,TC-Ocean-180x320,,,,NA_KLAI_TC-Ocean-180x320,,FALSE,TRUE,,,,,,,,,,500,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Ocean-180x360,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Ocean-180x360,Size,TC-Ocean-180x360,,,,NA_KLAI_TC-Ocean-180x360,,FALSE,TRUE,,,,,,,,,,590,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Ocean-180x400,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Ocean-180x400,Size,TC-Ocean-180x400,,,,NA_KLAI_TC-Ocean-180x400,,FALSE,TRUE,,,,,,,,,,650,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Ocean-180x500,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Ocean-180x500,Size,TC-Ocean-180x500,,,,NA_KLAI_TC-Ocean-180x500,,FALSE,TRUE,,,,,,,,,,700,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Olive-146 X 180,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Olive-146 X 180,Size,TC-Olive-146 X 180,,,,NA_KLAI_TC-Olive-146 X 180,,FALSE,TRUE,,,,,,,,,,300,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Olive-146 X 250,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Olive-146 X 250,Size,TC-Olive-146 X 250,,,,NA_KLAI_TC-Olive-146 X 250,,FALSE,TRUE,,,,,,,,,,350,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Olive-146 X 280,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Olive-146 X 280,Size,TC-Olive-146 X 280,,,,NA_KLAI_TC-Olive-146 X 280,,FALSE,TRUE,,,,,,,,,,400,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Olive-146 X 320,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Olive-146 X 320,Size,TC-Olive-146 X 320,,,,NA_KLAI_TC-Olive-146 X 320,,FALSE,TRUE,,,,,,,,,,490,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Olive-146 X 360,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Olive-146 X 360,Size,TC-Olive-146 X 360,,,,NA_KLAI_TC-Olive-146 X 360,,FALSE,TRUE,,,,,,,,,,550,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Olive-146 X 400,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Olive-146 X 400,Size,TC-Olive-146 X 400,,,,NA_KLAI_TC-Olive-146 X 400,,FALSE,TRUE,,,,,,,,,,600,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Olive-146 X 500,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Olive-146 X 500,Size,TC-Olive-146 X 500,,,,NA_KLAI_TC-Olive-146 X 500,,FALSE,TRUE,,,,,,,,,,700,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Olive-180x180,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Olive-180x180,Size,TC-Olive-180x180,,,,NA_KLAI_TC-Olive-180x180,,FALSE,TRUE,,,,,,,,,,300,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Olive-180x250,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Olive-180x250,Size,TC-Olive-180x250,,,,NA_KLAI_TC-Olive-180x250,,FALSE,TRUE,,,,,,,,,,400,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Olive-180x280,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Olive-180x280,Size,TC-Olive-180x280,,,,NA_KLAI_TC-Olive-180x280,,FALSE,TRUE,,,,,,,,,,450,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Olive-180x320,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Olive-180x320,Size,TC-Olive-180x320,,,,NA_KLAI_TC-Olive-180x320,,FALSE,TRUE,,,,,,,,,,500,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Olive-180x360,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Olive-180x360,Size,TC-Olive-180x360,,,,NA_KLAI_TC-Olive-180x360,,FALSE,TRUE,,,,,,,,,,590,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Olive-180x400,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Olive-180x400,Size,TC-Olive-180x400,,,,NA_KLAI_TC-Olive-180x400,,FALSE,TRUE,,,,,,,,,,650,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Olive-180x500,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Olive-180x500,Size,TC-Olive-180x500,,,,NA_KLAI_TC-Olive-180x500,,FALSE,TRUE,,,,,,,,,,700,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Orchid-146 X 180,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Orchid-146 X 180,Size,TC-Orchid-146 X 180,,,,NA_KLAI_TC-Orchid-146 X 180,,FALSE,TRUE,,,,,,,,,,300,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Orchid-146 X 250,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Orchid-146 X 250,Size,TC-Orchid-146 X 250,,,,NA_KLAI_TC-Orchid-146 X 250,,FALSE,TRUE,,,,,,,,,,350,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Orchid-146 X 280,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Orchid-146 X 280,Size,TC-Orchid-146 X 280,,,,NA_KLAI_TC-Orchid-146 X 280,,FALSE,TRUE,,,,,,,,,,400,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Orchid-146 X 320,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Orchid-146 X 320,Size,TC-Orchid-146 X 320,,,,NA_KLAI_TC-Orchid-146 X 320,,FALSE,TRUE,,,,,,,,,,490,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Orchid-146 X 360,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Orchid-146 X 360,Size,TC-Orchid-146 X 360,,,,NA_KLAI_TC-Orchid-146 X 360,,FALSE,TRUE,,,,,,,,,,550,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Orchid-146 X 400,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Orchid-146 X 400,Size,TC-Orchid-146 X 400,,,,NA_KLAI_TC-Orchid-146 X 400,,FALSE,TRUE,,,,,,,,,,600,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Orchid-146 X 500,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Orchid-146 X 500,Size,TC-Orchid-146 X 500,,,,NA_KLAI_TC-Orchid-146 X 500,,FALSE,TRUE,,,,,,,,,,700,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Orchid-180x180,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Orchid-180x180,Size,TC-Orchid-180x180,,,,NA_KLAI_TC-Orchid-180x180,,FALSE,TRUE,,,,,,,,,,300,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Orchid-180x250,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Orchid-180x250,Size,TC-Orchid-180x250,,,,NA_KLAI_TC-Orchid-180x250,,FALSE,TRUE,,,,,,,,,,400,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Orchid-180x280,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Orchid-180x280,Size,TC-Orchid-180x280,,,,NA_KLAI_TC-Orchid-180x280,,FALSE,TRUE,,,,,,,,,,450,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Orchid-180x320,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Orchid-180x320,Size,TC-Orchid-180x320,,,,NA_KLAI_TC-Orchid-180x320,,FALSE,TRUE,,,,,,,,,,500,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Orchid-180x360,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Orchid-180x360,Size,TC-Orchid-180x360,,,,NA_KLAI_TC-Orchid-180x360,,FALSE,TRUE,,,,,,,,,,590,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Orchid-180x400,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Orchid-180x400,Size,TC-Orchid-180x400,,,,NA_KLAI_TC-Orchid-180x400,,FALSE,TRUE,,,,,,,,,,650,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Orchid-180x500,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Orchid-180x500,Size,TC-Orchid-180x500,,,,NA_KLAI_TC-Orchid-180x500,,FALSE,TRUE,,,,,,,,,,700,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Oyster-146 X 180,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Oyster-146 X 180,Size,TC-Oyster-146 X 180,,,,NA_KLAI_TC-Oyster-146 X 180,,FALSE,TRUE,,,,,,,,,,300,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Oyster-146 X 250,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Oyster-146 X 250,Size,TC-Oyster-146 X 250,,,,NA_KLAI_TC-Oyster-146 X 250,,FALSE,TRUE,,,,,,,,,,350,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Oyster-146 X 280,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Oyster-146 X 280,Size,TC-Oyster-146 X 280,,,,NA_KLAI_TC-Oyster-146 X 280,,FALSE,TRUE,,,,,,,,,,400,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Oyster-146 X 320,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Oyster-146 X 320,Size,TC-Oyster-146 X 320,,,,NA_KLAI_TC-Oyster-146 X 320,,FALSE,TRUE,,,,,,,,,,490,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Oyster-146 X 360,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Oyster-146 X 360,Size,TC-Oyster-146 X 360,,,,NA_KLAI_TC-Oyster-146 X 360,,FALSE,TRUE,,,,,,,,,,550,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Oyster-146 X 400,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Oyster-146 X 400,Size,TC-Oyster-146 X 400,,,,NA_KLAI_TC-Oyster-146 X 400,,FALSE,TRUE,,,,,,,,,,600,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Oyster-146 X 500,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Oyster-146 X 500,Size,TC-Oyster-146 X 500,,,,NA_KLAI_TC-Oyster-146 X 500,,FALSE,TRUE,,,,,,,,,,700,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Oyster-180x180,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Oyster-180x180,Size,TC-Oyster-180x180,,,,NA_KLAI_TC-Oyster-180x180,,FALSE,TRUE,,,,,,,,,,300,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Oyster-180x250,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Oyster-180x250,Size,TC-Oyster-180x250,,,,NA_KLAI_TC-Oyster-180x250,,FALSE,TRUE,,,,,,,,,,400,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Oyster-180x280,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Oyster-180x280,Size,TC-Oyster-180x280,,,,NA_KLAI_TC-Oyster-180x280,,FALSE,TRUE,,,,,,,,,,450,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Oyster-180x320,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Oyster-180x320,Size,TC-Oyster-180x320,,,,NA_KLAI_TC-Oyster-180x320,,FALSE,TRUE,,,,,,,,,,500,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Oyster-180x360,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Oyster-180x360,Size,TC-Oyster-180x360,,,,NA_KLAI_TC-Oyster-180x360,,FALSE,TRUE,,,,,,,,,,590,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Oyster-180x400,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Oyster-180x400,Size,TC-Oyster-180x400,,,,NA_KLAI_TC-Oyster-180x400,,FALSE,TRUE,,,,,,,,,,650,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Oyster-180x500,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Oyster-180x500,Size,TC-Oyster-180x500,,,,NA_KLAI_TC-Oyster-180x500,,FALSE,TRUE,,,,,,,,,,700,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Peacock-146 X 180,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Peacock-146 X 180,Size,TC-Peacock-146 X 180,,,,NA_KLAI_TC-Peacock-146 X 180,,FALSE,TRUE,,,,,,,,,,300,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Peacock-146 X 250,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Peacock-146 X 250,Size,TC-Peacock-146 X 250,,,,NA_KLAI_TC-Peacock-146 X 250,,FALSE,TRUE,,,,,,,,,,350,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Peacock-146 X 280,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Peacock-146 X 280,Size,TC-Peacock-146 X 280,,,,NA_KLAI_TC-Peacock-146 X 280,,FALSE,TRUE,,,,,,,,,,400,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Peacock-146 X 320,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Peacock-146 X 320,Size,TC-Peacock-146 X 320,,,,NA_KLAI_TC-Peacock-146 X 320,,FALSE,TRUE,,,,,,,,,,490,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Peacock-146 X 360,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Peacock-146 X 360,Size,TC-Peacock-146 X 360,,,,NA_KLAI_TC-Peacock-146 X 360,,FALSE,TRUE,,,,,,,,,,550,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Peacock-146 X 400,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Peacock-146 X 400,Size,TC-Peacock-146 X 400,,,,NA_KLAI_TC-Peacock-146 X 400,,FALSE,TRUE,,,,,,,,,,600,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Peacock-146 X 500,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Peacock-146 X 500,Size,TC-Peacock-146 X 500,,,,NA_KLAI_TC-Peacock-146 X 500,,FALSE,TRUE,,,,,,,,,,700,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Peacock-180x180,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Peacock-180x180,Size,TC-Peacock-180x180,,,,NA_KLAI_TC-Peacock-180x180,,FALSE,TRUE,,,,,,,,,,300,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Peacock-180x250,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Peacock-180x250,Size,TC-Peacock-180x250,,,,NA_KLAI_TC-Peacock-180x250,,FALSE,TRUE,,,,,,,,,,400,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Peacock-180x280,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Peacock-180x280,Size,TC-Peacock-180x280,,,,NA_KLAI_TC-Peacock-180x280,,FALSE,TRUE,,,,,,,,,,450,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Peacock-180x320,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Peacock-180x320,Size,TC-Peacock-180x320,,,,NA_KLAI_TC-Peacock-180x320,,FALSE,TRUE,,,,,,,,,,500,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Peacock-180x360,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Peacock-180x360,Size,TC-Peacock-180x360,,,,NA_KLAI_TC-Peacock-180x360,,FALSE,TRUE,,,,,,,,,,590,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Peacock-180x400,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Peacock-180x400,Size,TC-Peacock-180x400,,,,NA_KLAI_TC-Peacock-180x400,,FALSE,TRUE,,,,,,,,,,650,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Peacock-180x500,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Peacock-180x500,Size,TC-Peacock-180x500,,,,NA_KLAI_TC-Peacock-180x500,,FALSE,TRUE,,,,,,,,,,700,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Pewter-146 X 180,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Pewter-146 X 180,Size,TC-Pewter-146 X 180,,,,NA_KLAI_TC-Pewter-146 X 180,,FALSE,TRUE,,,,,,,,,,300,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Pewter-146 X 250,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Pewter-146 X 250,Size,TC-Pewter-146 X 250,,,,NA_KLAI_TC-Pewter-146 X 250,,FALSE,TRUE,,,,,,,,,,350,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Pewter-146 X 280,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Pewter-146 X 280,Size,TC-Pewter-146 X 280,,,,NA_KLAI_TC-Pewter-146 X 280,,FALSE,TRUE,,,,,,,,,,400,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Pewter-146 X 320,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Pewter-146 X 320,Size,TC-Pewter-146 X 320,,,,NA_KLAI_TC-Pewter-146 X 320,,FALSE,TRUE,,,,,,,,,,490,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Pewter-146 X 360,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Pewter-146 X 360,Size,TC-Pewter-146 X 360,,,,NA_KLAI_TC-Pewter-146 X 360,,FALSE,TRUE,,,,,,,,,,550,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Pewter-146 X 400,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Pewter-146 X 400,Size,TC-Pewter-146 X 400,,,,NA_KLAI_TC-Pewter-146 X 400,,FALSE,TRUE,,,,,,,,,,600,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Pewter-146 X 500,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Pewter-146 X 500,Size,TC-Pewter-146 X 500,,,,NA_KLAI_TC-Pewter-146 X 500,,FALSE,TRUE,,,,,,,,,,700,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Pewter-180x180,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Pewter-180x180,Size,TC-Pewter-180x180,,,,NA_KLAI_TC-Pewter-180x180,,FALSE,TRUE,,,,,,,,,,300,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Pewter-180x250,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Pewter-180x250,Size,TC-Pewter-180x250,,,,NA_KLAI_TC-Pewter-180x250,,FALSE,TRUE,,,,,,,,,,400,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Pewter-180x280,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Pewter-180x280,Size,TC-Pewter-180x280,,,,NA_KLAI_TC-Pewter-180x280,,FALSE,TRUE,,,,,,,,,,450,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Pewter-180x320,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Pewter-180x320,Size,TC-Pewter-180x320,,,,NA_KLAI_TC-Pewter-180x320,,FALSE,TRUE,,,,,,,,,,500,,,,
,na-klai-t,KLAIP_DA Tablecloths,,KLAIP_DA TABLECLOTHS Pewter-180x360,published,,,,,,,,,,,,,TRUE,,,KLAIP_DA TABLECLOTHS Pewter-180x360,Size,TC-Pewter-180x360,,,,NA_KLAI_TC-Pewter-180x360,,FALSE,TRUE,,,,,,,,,,590,,,,
